"","IntervalStart","Temperature"
"1539","3/6/2011 2:00",59.5
"1540","3/6/2011 3:00",61.3
"1541","3/6/2011 4:00",61.9
"1542","3/6/2011 5:00",60.1
"1543","3/6/2011 6:00",61.9
"1544","3/6/2011 7:00",60.8
"1545","3/6/2011 8:00",59.8
"1546","3/6/2011 9:00",62.4
"1547","3/6/2011 10:00",66.4
"1548","3/6/2011 11:00",66.8
"1549","3/6/2011 12:00",67.6
"1550","3/6/2011 13:00",65.2
"1551","3/6/2011 14:00",63.1
"1552","3/6/2011 15:00",63.2
"1553","3/6/2011 16:00",65.8
"1554","3/6/2011 17:00",64.5
"1555","3/6/2011 18:00",66
"1556","3/6/2011 19:00",61.5
"1557","3/6/2011 20:00",54
"1558","3/6/2011 21:00",52.9
"1559","3/6/2011 22:00",51.1
"1560","3/6/2011 23:00",49.5
"1561","3/7/2011 0:00",46.1
"1562","3/7/2011 1:00",45.6
"1563","3/7/2011 2:00",42.6
"1564","3/7/2011 3:00",40.6
"1565","3/7/2011 4:00",40
"1566","3/7/2011 5:00",39.3
"1567","3/7/2011 6:00",37.7
"1568","3/7/2011 7:00",37.2
"1569","3/7/2011 8:00",40.5
"1570","3/7/2011 9:00",43.8
"1571","3/7/2011 10:00",47.7
"1572","3/7/2011 11:00",48.2
"1573","3/7/2011 12:00",52.1
"1574","3/7/2011 13:00",54.1
"1575","3/7/2011 14:00",56.2
"1576","3/7/2011 15:00",55.8
"1577","3/7/2011 16:00",56.1
"1578","3/7/2011 17:00",54.3
"1579","3/7/2011 18:00",51.2
"1580","3/7/2011 19:00",48.3
"1581","3/7/2011 20:00",47
"1582","3/7/2011 21:00",44.8
"1583","3/7/2011 22:00",45.5
"1584","3/7/2011 23:00",43.2
"1585","3/8/2011 0:00",40.5
"1586","3/8/2011 1:00",38.5
"1587","3/8/2011 2:00",38.6
"1588","3/8/2011 3:00",36.8
"1589","3/8/2011 4:00",39
"1590","3/8/2011 5:00",37.8
"1591","3/8/2011 6:00",37.7
"1592","3/8/2011 7:00",36.9
"1593","3/8/2011 8:00",42.6
"1594","3/8/2011 9:00",46.2
"1595","3/8/2011 10:00",51.3
"1596","3/8/2011 11:00",54
"1597","3/8/2011 12:00",59.6
"1598","3/8/2011 13:00",62.7
"1599","3/8/2011 14:00",61.5
"1600","3/8/2011 15:00",60.4
"1601","3/8/2011 16:00",58.1
"1602","3/8/2011 17:00",57.2
"1603","3/8/2011 18:00",53.9
"1604","3/8/2011 19:00",51.8
"1605","3/8/2011 20:00",52
"1606","3/8/2011 21:00",50.7
"1607","3/8/2011 22:00",49
"1608","3/8/2011 23:00",48.9
"1609","3/9/2011 0:00",48.4
"1610","3/9/2011 1:00",43.1
"1611","3/9/2011 2:00",42.7
"1612","3/9/2011 3:00",43.3
"1613","3/9/2011 4:00",44.1
"1614","3/9/2011 5:00",44.4
"1615","3/9/2011 6:00",43.2
"1616","3/9/2011 7:00",43.5
"1617","3/9/2011 8:00",46.7
"1618","3/9/2011 9:00",53.7
"1619","3/9/2011 10:00",57.2
"1620","3/9/2011 11:00",60.7
"1621","3/9/2011 12:00",61.3
"1622","3/9/2011 13:00",63.9
"1623","3/9/2011 14:00",65.6
"1624","3/9/2011 15:00",64.9
"1625","3/9/2011 16:00",63.6
"1626","3/9/2011 17:00",62.8
"1627","3/9/2011 18:00",63.6
"1628","3/9/2011 19:00",62.9
"1629","3/9/2011 20:00",61.2
"1630","3/9/2011 21:00",62.2
"1631","3/9/2011 22:00",63.2
"1632","3/9/2011 23:00",61.9
"1633","3/10/2011 0:00",61.3
"1634","3/10/2011 1:00",62.7
"1635","3/10/2011 2:00",62
"1636","3/10/2011 3:00",60.2
"1637","3/10/2011 4:00",59
"1638","3/10/2011 5:00",60
"1639","3/10/2011 6:00",61
"1640","3/10/2011 7:00",60.9
"1641","3/10/2011 8:00",61.5
"1642","3/10/2011 9:00",64.2
"1643","3/10/2011 10:00",64.1
"1644","3/10/2011 11:00",64
"1645","3/10/2011 12:00",66.1
"1646","3/10/2011 13:00",67.7
"1647","3/10/2011 14:00",68.1
"1648","3/10/2011 15:00",66.1
"1649","3/10/2011 16:00",64.6
"1650","3/10/2011 17:00",60.5
"1651","3/10/2011 18:00",54.3
"1652","3/10/2011 19:00",54.2
"1653","3/10/2011 20:00",52.2
"1654","3/10/2011 21:00",54
"1655","3/10/2011 22:00",52.3
"1656","3/10/2011 23:00",50.3
"1657","3/11/2011 0:00",49.9
"1658","3/11/2011 1:00",46.3
"1659","3/11/2011 2:00",46.3
"1660","3/11/2011 3:00",45.5
"1661","3/11/2011 4:00",43.3
"1662","3/11/2011 5:00",45.4
"1663","3/11/2011 6:00",43.5
"1664","3/11/2011 7:00",42.3
"1665","3/11/2011 8:00",45.1
"1666","3/11/2011 9:00",48.7
"1667","3/11/2011 10:00",49.5
"1668","3/11/2011 11:00",49.3
"1669","3/11/2011 12:00",51.3
"1670","3/11/2011 13:00",54.1
"1671","3/11/2011 14:00",53
"1672","3/11/2011 15:00",52.3
"1673","3/11/2011 16:00",54.9
"1674","3/11/2011 17:00",53.4
"1675","3/11/2011 18:00",51.7
"1676","3/11/2011 19:00",48.9
"1677","3/11/2011 20:00",45.7
"1678","3/11/2011 21:00",43.5
"1679","3/11/2011 22:00",37.7
"1680","3/11/2011 23:00",39.2
"1681","3/12/2011 0:00",36.3
"1682","3/12/2011 1:00",37.9
"1683","3/12/2011 2:00",36.8
"1684","3/12/2011 3:00",38.3
"1685","3/12/2011 4:00",38.5
"1686","3/12/2011 5:00",35.3
"1687","3/12/2011 6:00",33.9
"1688","3/12/2011 7:00",31.5
"1689","3/12/2011 8:00",40.3
"1690","3/12/2011 9:00",48.5
"1691","3/12/2011 10:00",53.7
"1692","3/12/2011 11:00",55.5
"1693","3/12/2011 12:00",60.9
"1694","3/12/2011 13:00",59.7
"1695","3/12/2011 14:00",62.9
"1696","3/12/2011 15:00",63.4
"1697","3/12/2011 16:00",64.2
"1698","3/12/2011 17:00",59.9
"1699","3/12/2011 18:00",56.2
"1700","3/12/2011 19:00",54
"1701","3/12/2011 20:00",52.4
"1702","3/12/2011 21:00",52
"1703","3/12/2011 22:00",54.7
"1704","3/12/2011 23:00",54.6
"1705","3/13/2011 0:00",54.8
"1706","3/13/2011 1:00",53.1
"1707","3/13/2011 2:00",53.5
"1708","3/13/2011 3:00",53.9
"1709","3/13/2011 4:00",52.3
"1710","3/13/2011 5:00",52.4
"1711","3/13/2011 6:00",52.7
"1712","3/13/2011 7:00",52
"1713","3/13/2011 8:00",55
"1714","3/13/2011 9:00",62.8
"1715","3/13/2011 10:00",65.8
"1716","3/13/2011 11:00",67.2
"1717","3/13/2011 12:00",71.2
"1718","3/13/2011 13:00",72.1
"1719","3/13/2011 14:00",74.7
"1720","3/13/2011 15:00",76.7
"1721","3/13/2011 16:00",73.4
"1722","3/13/2011 17:00",73
"1723","3/13/2011 18:00",67.2
"1724","3/13/2011 19:00",64.9
"1725","3/13/2011 20:00",60.5
"1726","3/13/2011 21:00",60.1
"1727","3/13/2011 22:00",57.8
"1728","3/13/2011 23:00",56.3
"1729","3/14/2011 0:00",56.4
"1730","3/14/2011 1:00",55.1
"1731","3/14/2011 2:00",54
"1732","3/14/2011 3:00",53
"1733","3/14/2011 4:00",52.6
"1734","3/14/2011 5:00",49
"1735","3/14/2011 6:00",49.7
"1736","3/14/2011 7:00",50
"1737","3/14/2011 8:00",52.5
"1738","3/14/2011 9:00",56
"1739","3/14/2011 10:00",58.4
"1740","3/14/2011 11:00",60.6
"1741","3/14/2011 12:00",62.5
"1742","3/14/2011 13:00",61.4
"1743","3/14/2011 14:00",62.1
"1744","3/14/2011 15:00",61.2
"1745","3/14/2011 16:00",58.1
"1746","3/14/2011 17:00",57.6
"1747","3/14/2011 18:00",55.1
"1748","3/14/2011 19:00",53.1
"1749","3/14/2011 20:00",51.7
"1750","3/14/2011 21:00",50.7
"1751","3/14/2011 22:00",48.8
"1752","3/14/2011 23:00",46.1
"1753","3/15/2011 0:00",45.4
"1754","3/15/2011 1:00",46.3
"1755","3/15/2011 2:00",44.8
"1756","3/15/2011 3:00",45.3
"1757","3/15/2011 4:00",45.6
"1758","3/15/2011 5:00",45.2
"1759","3/15/2011 6:00",42.3
"1760","3/15/2011 7:00",43.2
"1761","3/15/2011 8:00",48.2
"1762","3/15/2011 9:00",53.4
"1763","3/15/2011 10:00",55.3
"1764","3/15/2011 11:00",58
"1765","3/15/2011 12:00",62.2
"1766","3/15/2011 13:00",65.2
"1767","3/15/2011 14:00",63.3
"1768","3/15/2011 15:00",59.6
"1769","3/15/2011 16:00",62.7
"1770","3/15/2011 17:00",59
"1771","3/15/2011 18:00",58.8
"1772","3/15/2011 19:00",57.3
"1773","3/15/2011 20:00",56.4
"1774","3/15/2011 21:00",56.2
"1775","3/15/2011 22:00",54.7
"1776","3/15/2011 23:00",56.8
"1777","3/16/2011 0:00",52.2
"1778","3/16/2011 1:00",52.8
"1779","3/16/2011 2:00",59.3
"1780","3/16/2011 3:00",63.7
"1781","3/16/2011 4:00",64.1
"1782","3/16/2011 5:00",62.6
"1783","3/16/2011 6:00",62.1
"1784","3/16/2011 7:00",61.1
"1785","3/16/2011 8:00",62.9
"1786","3/16/2011 9:00",64.2
"1787","3/16/2011 10:00",67.9
"1788","3/16/2011 11:00",72.1
"1789","3/16/2011 12:00",72
"1790","3/16/2011 13:00",73.6
"1791","3/16/2011 14:00",73.8
"1792","3/16/2011 15:00",72.1
"1793","3/16/2011 16:00",71.3
"1794","3/16/2011 17:00",67.9
"1795","3/16/2011 18:00",65.7
"1796","3/16/2011 19:00",62
"1797","3/16/2011 20:00",58.6
"1798","3/16/2011 21:00",55.9
"1799","3/16/2011 22:00",53.9
"1800","3/16/2011 23:00",49.7
"1801","3/17/2011 0:00",51
"1802","3/17/2011 1:00",48
"1803","3/17/2011 2:00",50.5
"1804","3/17/2011 3:00",48.9
"1805","3/17/2011 4:00",46.6
"1806","3/17/2011 5:00",44.7
"1807","3/17/2011 6:00",43.1
"1808","3/17/2011 7:00",44.9
"1809","3/17/2011 8:00",50.5
"1810","3/17/2011 9:00",53.8
"1811","3/17/2011 10:00",58.3
"1812","3/17/2011 11:00",62.6
"1813","3/17/2011 12:00",65.6
"1814","3/17/2011 13:00",67.4
"1815","3/17/2011 14:00",68.9
"1816","3/17/2011 15:00",69.1
"1817","3/17/2011 16:00",65.3
"1818","3/17/2011 17:00",64
"1819","3/17/2011 18:00",59.2
"1820","3/17/2011 19:00",56
"1821","3/17/2011 20:00",54.7
"1822","3/17/2011 21:00",53.8
"1823","3/17/2011 22:00",53.6
"1824","3/17/2011 23:00",52.3
"1825","3/18/2011 0:00",53.6
"1826","3/18/2011 1:00",53.3
"1827","3/18/2011 2:00",52
"1828","3/18/2011 3:00",50.3
"1829","3/18/2011 4:00",52.7
"1830","3/18/2011 5:00",52
"1831","3/18/2011 6:00",49.1
"1832","3/18/2011 7:00",53.1
"1833","3/18/2011 8:00",57.9
"1834","3/18/2011 9:00",63.7
"1835","3/18/2011 10:00",70.1
"1836","3/18/2011 11:00",73.9
"1837","3/18/2011 12:00",78.2
"1838","3/18/2011 13:00",81
"1839","3/18/2011 14:00",83.1
"1840","3/18/2011 15:00",82
"1841","3/18/2011 16:00",79
"1842","3/18/2011 17:00",76
"1843","3/18/2011 18:00",71.3
"1844","3/18/2011 19:00",68.7
"1845","3/18/2011 20:00",66.9
"1846","3/18/2011 21:00",65.8
"1847","3/18/2011 22:00",63.9
"1848","3/18/2011 23:00",63.1
"1849","3/19/2011 0:00",62.9
"1850","3/19/2011 1:00",62.7
"1851","3/19/2011 2:00",64
"1852","3/19/2011 3:00",63
"1853","3/19/2011 4:00",60.4
"1854","3/19/2011 5:00",58.7
"1855","3/19/2011 6:00",56.5
"1856","3/19/2011 7:00",57.2
"1857","3/19/2011 8:00",63.4
"1858","3/19/2011 9:00",71.7
"1859","3/19/2011 10:00",73.8
"1860","3/19/2011 11:00",77.9
"1861","3/19/2011 12:00",79.1
"1862","3/19/2011 13:00",76.7
"1863","3/19/2011 14:00",69.2
"1864","3/19/2011 15:00",67.5
"1865","3/19/2011 16:00",65.2
"1866","3/19/2011 17:00",63.1
"1867","3/19/2011 18:00",59.4
"1868","3/19/2011 19:00",58.3
"1869","3/19/2011 20:00",56.9
"1870","3/19/2011 21:00",56.1
"1871","3/19/2011 22:00",55
"1872","3/19/2011 23:00",55.9
"1873","3/20/2011 0:00",55.4
"1874","3/20/2011 1:00",54.9
"1875","3/20/2011 2:00",54.4
"1876","3/20/2011 3:00",49.7
"1877","3/20/2011 4:00",50.1
"1878","3/20/2011 5:00",50.2
"1879","3/20/2011 6:00",46.4
"1880","3/20/2011 7:00",47.8
"1881","3/20/2011 8:00",50.7
"1882","3/20/2011 9:00",54
"1883","3/20/2011 10:00",56.2
"1884","3/20/2011 11:00",59.9
"1885","3/20/2011 12:00",59.9
"1886","3/20/2011 13:00",62.8
"1887","3/20/2011 14:00",62.8
"1888","3/20/2011 15:00",61.4
"1889","3/20/2011 16:00",60.7
"1890","3/20/2011 17:00",57.2
"1891","3/20/2011 18:00",54.9
"1892","3/20/2011 19:00",54.6
"1893","3/20/2011 20:00",53.8
"1894","3/20/2011 21:00",53
"1895","3/20/2011 22:00",54.7
"1896","3/20/2011 23:00",53.1
"1897","3/21/2011 0:00",54
"1898","3/21/2011 1:00",53.1
"1899","3/21/2011 2:00",53.3
"1900","3/21/2011 3:00",54.3
"1901","3/21/2011 4:00",55
"1902","3/21/2011 5:00",55.8
"1903","3/21/2011 6:00",55.3
"1904","3/21/2011 7:00",51.2
"1905","3/21/2011 8:00",60.1
"1906","3/21/2011 9:00",64.3
"1907","3/21/2011 10:00",67
"1908","3/21/2011 11:00",67.7
"1909","3/21/2011 12:00",71.1
"1910","3/21/2011 13:00",72.2
"1911","3/21/2011 14:00",74.2
"1912","3/21/2011 15:00",72.1
"1913","3/21/2011 16:00",70.9
"1914","3/21/2011 17:00",69
"1915","3/21/2011 18:00",68.3
"1916","3/21/2011 19:00",64.1
"1917","3/21/2011 20:00",65.2
"1918","3/21/2011 21:00",64.5
"1919","3/21/2011 22:00",64.1
"1920","3/21/2011 23:00",64.7
"1921","3/22/2011 0:00",64.9
"1922","3/22/2011 1:00",64.4
"1923","3/22/2011 2:00",62.1
"1924","3/22/2011 3:00",61.5
"1925","3/22/2011 4:00",61.8
"1926","3/22/2011 5:00",59.7
"1927","3/22/2011 6:00",56.8
"1928","3/22/2011 7:00",57.7
"1929","3/22/2011 8:00",63.1
"1930","3/22/2011 9:00",69
"1931","3/22/2011 10:00",76.1
"1932","3/22/2011 11:00",81.1
"1933","3/22/2011 12:00",81.6
"1934","3/22/2011 13:00",83.5
"1935","3/22/2011 14:00",83.6
"1936","3/22/2011 15:00",85.5
"1937","3/22/2011 16:00",83.1
"1938","3/22/2011 17:00",82.9
"1939","3/22/2011 18:00",77.1
"1940","3/22/2011 19:00",71
"1941","3/22/2011 20:00",67.8
"1942","3/22/2011 21:00",67.1
"1943","3/22/2011 22:00",65
"1944","3/22/2011 23:00",64
"1945","3/23/2011 0:00",61.5
"1946","3/23/2011 1:00",62.6
"1947","3/23/2011 2:00",60.8
"1948","3/23/2011 3:00",62.8
"1949","3/23/2011 4:00",61.3
"1950","3/23/2011 5:00",63.2
"1951","3/23/2011 6:00",62.8
"1952","3/23/2011 7:00",62.8
"1953","3/23/2011 8:00",65.4
"1954","3/23/2011 9:00",71.6
"1955","3/23/2011 10:00",77
"1956","3/23/2011 11:00",81.1
"1957","3/23/2011 12:00",82
"1958","3/23/2011 13:00",85.8
"1959","3/23/2011 14:00",83.3
"1960","3/23/2011 15:00",82.5
"1961","3/23/2011 16:00",80
"1962","3/23/2011 17:00",74
"1963","3/23/2011 18:00",69.3
"1964","3/23/2011 19:00",66.8
"1965","3/23/2011 20:00",64.9
"1966","3/23/2011 21:00",65.6
"1967","3/23/2011 22:00",63.8
"1968","3/23/2011 23:00",65.5
"1969","3/24/2011 0:00",67.9
"1970","3/24/2011 1:00",67.4
"1971","3/24/2011 2:00",66.5
"1972","3/24/2011 3:00",61.6
"1973","3/24/2011 4:00",58.4
"1974","3/24/2011 5:00",59.7
"1975","3/24/2011 6:00",54.9
"1976","3/24/2011 7:00",58.9
"1977","3/24/2011 8:00",61.2
"1978","3/24/2011 9:00",63.9
"1979","3/24/2011 10:00",71.3
"1980","3/24/2011 11:00",70.5
"1981","3/24/2011 12:00",73.1
"1982","3/24/2011 13:00",74.4
"1983","3/24/2011 14:00",76
"1984","3/24/2011 15:00",76
"1985","3/24/2011 16:00",75.3
"1986","3/24/2011 17:00",72.7
"1987","3/24/2011 18:00",69.5
"1988","3/24/2011 19:00",65.1
"1989","3/24/2011 20:00",55.9
"1990","3/24/2011 21:00",54.5
"1991","3/24/2011 22:00",53.7
"1992","3/24/2011 23:00",52.3
"1993","3/25/2011 0:00",49.9
"1994","3/25/2011 1:00",48.5
"1995","3/25/2011 2:00",47.8
"1996","3/25/2011 3:00",46.5
"1997","3/25/2011 4:00",44.3
"1998","3/25/2011 5:00",44.4
"1999","3/25/2011 6:00",44.3
"2000","3/25/2011 7:00",44.4
"2001","3/25/2011 8:00",48.3
"2002","3/25/2011 9:00",51.1
"2003","3/25/2011 10:00",52.8
"2004","3/25/2011 11:00",53.2
"2005","3/25/2011 12:00",53.3
"2006","3/25/2011 13:00",54.8
"2007","3/25/2011 14:00",55.7
"2008","3/25/2011 15:00",53.5
"2009","3/25/2011 16:00",53.6
"2010","3/25/2011 17:00",53.1
"2011","3/25/2011 18:00",52
"2012","3/25/2011 19:00",53
"2013","3/25/2011 20:00",53.5
"2014","3/25/2011 21:00",53.1
"2015","3/25/2011 22:00",51.1
"2016","3/25/2011 23:00",48.2
"2017","3/26/2011 0:00",48.5
"2018","3/26/2011 1:00",46.1
"2019","3/26/2011 2:00",44.6
"2020","3/26/2011 3:00",46.7
"2021","3/26/2011 4:00",46.8
"2022","3/26/2011 5:00",47.5
"2023","3/26/2011 6:00",48.1
"2024","3/26/2011 7:00",51
"2025","3/26/2011 8:00",52.5
"2026","3/26/2011 9:00",55.8
"2027","3/26/2011 10:00",58.7
"2028","3/26/2011 11:00",57.2
"2029","3/26/2011 12:00",58.6
"2030","3/26/2011 13:00",58.7
"2031","3/26/2011 14:00",58.9
"2032","3/26/2011 15:00",56.9
"2033","3/26/2011 16:00",56.3
"2034","3/26/2011 17:00",57.1
"2035","3/26/2011 18:00",54.5
"2036","3/26/2011 19:00",53.6
"2037","3/26/2011 20:00",52.8
"2038","3/26/2011 21:00",51.8
"2039","3/26/2011 22:00",50.4
"2040","3/26/2011 23:00",50.5
"2041","3/27/2011 0:00",49.5
"2042","3/27/2011 1:00",48.3
"2043","3/27/2011 2:00",45.8
"2044","3/27/2011 3:00",46.8
"2045","3/27/2011 4:00",46.3
"2046","3/27/2011 5:00",44.2
"2047","3/27/2011 6:00",43.6
"2048","3/27/2011 7:00",43.8
"2049","3/27/2011 8:00",43.6
"2050","3/27/2011 9:00",42.6
"2051","3/27/2011 10:00",42.6
"2052","3/27/2011 11:00",42.6
"2053","3/27/2011 12:00",43.3
"2054","3/27/2011 13:00",43.3
"2055","3/27/2011 14:00",42.3
"2056","3/27/2011 15:00",41.3
"2057","3/27/2011 16:00",42.7
"2058","3/27/2011 17:00",41.4
"2059","3/27/2011 18:00",40.6
"2060","3/27/2011 19:00",40.7
"2061","3/27/2011 20:00",40.4
"2062","3/27/2011 21:00",39.8
"2063","3/27/2011 22:00",40.2
"2064","3/27/2011 23:00",40.7
"2065","3/28/2011 0:00",39.4
"2066","3/28/2011 1:00",38.7
"2067","3/28/2011 2:00",38.3
"2068","3/28/2011 3:00",37.7
"2069","3/28/2011 4:00",37.4
"2070","3/28/2011 5:00",38
"2071","3/28/2011 6:00",38.6
"2072","3/28/2011 7:00",38.2
"2073","3/28/2011 8:00",38.2
"2074","3/28/2011 9:00",36.8
"2075","3/28/2011 10:00",37.7
"2076","3/28/2011 11:00",39
"2077","3/28/2011 12:00",39.5
"2078","3/28/2011 13:00",40.8
"2079","3/28/2011 14:00",43
"2080","3/28/2011 15:00",43.2
"2081","3/28/2011 16:00",42.7
"2082","3/28/2011 17:00",43.3
"2083","3/28/2011 18:00",44.8
"2084","3/28/2011 19:00",44.1
"2085","3/28/2011 20:00",44.8
"2086","3/28/2011 21:00",40.2
"2087","3/28/2011 22:00",38.7
"2088","3/28/2011 23:00",39.1
"2089","3/29/2011 0:00",38.3
"2090","3/29/2011 1:00",36.3
"2091","3/29/2011 2:00",34.6
"2092","3/29/2011 3:00",33.9
"2093","3/29/2011 4:00",32.6
"2094","3/29/2011 5:00",33.3
"2095","3/29/2011 6:00",33.4
"2096","3/29/2011 7:00",35.1
"2097","3/29/2011 8:00",42.8
"2098","3/29/2011 9:00",47.1
"2099","3/29/2011 10:00",51.9
"2100","3/29/2011 11:00",54.6
"2101","3/29/2011 12:00",57.1
"2102","3/29/2011 13:00",55
"2103","3/29/2011 14:00",54.9
"2104","3/29/2011 15:00",56.7
"2105","3/29/2011 16:00",56.8
"2106","3/29/2011 17:00",55.5
"2107","3/29/2011 18:00",54.2
"2108","3/29/2011 19:00",51.1
"2109","3/29/2011 20:00",46.5
"2110","3/29/2011 21:00",43.7
"2111","3/29/2011 22:00",43.6
"2112","3/29/2011 23:00",46.5
"2113","3/30/2011 0:00",48.4
"2114","3/30/2011 1:00",49.6
"2115","3/30/2011 2:00",50.6
"2116","3/30/2011 3:00",50.6
"2117","3/30/2011 4:00",51.4
"2118","3/30/2011 5:00",51.5
"2119","3/30/2011 6:00",52
"2120","3/30/2011 7:00",54
"2121","3/30/2011 8:00",56.4
"2122","3/30/2011 9:00",59.7
"2123","3/30/2011 10:00",58.6
"2124","3/30/2011 11:00",54
"2125","3/30/2011 12:00",56.3
"2126","3/30/2011 13:00",52.2
"2127","3/30/2011 14:00",47.9
"2128","3/30/2011 15:00",47.7
"2129","3/30/2011 16:00",47.7
"2130","3/30/2011 17:00",49.7
"2131","3/30/2011 18:00",48.5
"2132","3/30/2011 19:00",47.5
"2133","3/30/2011 20:00",49
"2134","3/30/2011 21:00",48
"2135","3/30/2011 22:00",47.3
"2136","3/30/2011 23:00",48.2
"2137","3/31/2011 0:00",47.8
"2138","3/31/2011 1:00",47.3
"2139","3/31/2011 2:00",46.7
"2140","3/31/2011 3:00",47.8
"2141","3/31/2011 4:00",46.2
"2142","3/31/2011 5:00",45
"2143","3/31/2011 6:00",45
"2144","3/31/2011 7:00",44.4
"2145","3/31/2011 8:00",46.7
"2146","3/31/2011 9:00",46.5
"2147","3/31/2011 10:00",48.3
"2148","3/31/2011 11:00",51.8
"2149","3/31/2011 12:00",50.5
"2150","3/31/2011 13:00",51.6
"2151","3/31/2011 14:00",51
"2152","3/31/2011 15:00",52.7
"2153","3/31/2011 16:00",53.6
"2154","3/31/2011 17:00",52.4
"2155","3/31/2011 18:00",52.8
"2156","3/31/2011 19:00",54
"2157","3/31/2011 20:00",50.3
"2158","3/31/2011 21:00",50.2
"2159","3/31/2011 22:00",49.1
"2160","3/31/2011 23:00",50.3
"2161","4/1/2011 0:00",48.2
"2162","4/1/2011 1:00",48.8
"2163","4/1/2011 2:00",48.2
"2164","4/1/2011 3:00",48.1
"2165","4/1/2011 4:00",48.4
"2166","4/1/2011 5:00",49
"2167","4/1/2011 6:00",48.9
"2168","4/1/2011 7:00",48.2
"2169","4/1/2011 8:00",48.3
"2170","4/1/2011 9:00",49.9
"2171","4/1/2011 10:00",51.9
"2172","4/1/2011 11:00",52.6
"2173","4/1/2011 12:00",52.6
"2174","4/1/2011 13:00",52.7
"2175","4/1/2011 14:00",56.4
"2176","4/1/2011 15:00",56
"2177","4/1/2011 16:00",54.1
"2178","4/1/2011 17:00",57.1
"2179","4/1/2011 18:00",56.1
"2180","4/1/2011 19:00",52
"2181","4/1/2011 20:00",48.6
"2182","4/1/2011 21:00",45.8
"2183","4/1/2011 22:00",42.7
"2184","4/1/2011 23:00",41.5
"2185","4/2/2011 0:00",43.3
"2186","4/2/2011 1:00",40.3
"2187","4/2/2011 2:00",40.6
"2188","4/2/2011 3:00",43.5
"2189","4/2/2011 4:00",42.8
"2190","4/2/2011 5:00",42.3
"2191","4/2/2011 6:00",46.5
"2192","4/2/2011 7:00",46.6
"2193","4/2/2011 8:00",49.6
"2194","4/2/2011 9:00",56
"2195","4/2/2011 10:00",59.7
"2196","4/2/2011 11:00",60
"2197","4/2/2011 12:00",65.2
"2198","4/2/2011 13:00",65.5
"2199","4/2/2011 14:00",64.7
"2200","4/2/2011 15:00",68.1
"2201","4/2/2011 16:00",67.1
"2202","4/2/2011 17:00",66.8
"2203","4/2/2011 18:00",65.8
"2204","4/2/2011 19:00",60.9
"2205","4/2/2011 20:00",55
"2206","4/2/2011 21:00",57
"2207","4/2/2011 22:00",52
"2208","4/2/2011 23:00",47.2
"2209","4/3/2011 0:00",45.9
"2210","4/3/2011 1:00",43.8
"2211","4/3/2011 2:00",39.8
"2212","4/3/2011 3:00",37.6
"2213","4/3/2011 4:00",38.5
"2214","4/3/2011 5:00",37.4
"2215","4/3/2011 6:00",35
"2216","4/3/2011 7:00",41.6
"2217","4/3/2011 8:00",51.6
"2218","4/3/2011 9:00",57.9
"2219","4/3/2011 10:00",59.8
"2220","4/3/2011 11:00",64.2
"2221","4/3/2011 12:00",67
"2222","4/3/2011 13:00",70
"2223","4/3/2011 14:00",67.5
"2224","4/3/2011 15:00",67.4
"2225","4/3/2011 16:00",68.3
"2226","4/3/2011 17:00",67.4
"2227","4/3/2011 18:00",64.2
"2228","4/3/2011 19:00",59.9
"2229","4/3/2011 20:00",59.1
"2230","4/3/2011 21:00",57.2
"2231","4/3/2011 22:00",58.3
"2232","4/3/2011 23:00",59.7
"2233","4/4/2011 0:00",60.9
"2234","4/4/2011 1:00",63.1
"2235","4/4/2011 2:00",62.2
"2236","4/4/2011 3:00",61.4
"2237","4/4/2011 4:00",59
"2238","4/4/2011 5:00",58.2
"2239","4/4/2011 6:00",59.2
"2240","4/4/2011 7:00",62.2
"2241","4/4/2011 8:00",66.8
"2242","4/4/2011 9:00",73.2
"2243","4/4/2011 10:00",75.1
"2244","4/4/2011 11:00",76.7
"2245","4/4/2011 12:00",77.9
"2246","4/4/2011 13:00",77.7
"2247","4/4/2011 14:00",77.2
"2248","4/4/2011 15:00",77.1
"2249","4/4/2011 16:00",76.7
"2250","4/4/2011 17:00",75.1
"2251","4/4/2011 18:00",72.7
"2252","4/4/2011 19:00",71
"2253","4/4/2011 20:00",70.7
"2254","4/4/2011 21:00",72.2
"2255","4/4/2011 22:00",69.2
"2256","4/4/2011 23:00",71.4
"2257","4/5/2011 0:00",71
"2258","4/5/2011 1:00",71
"2259","4/5/2011 2:00",69.8
"2260","4/5/2011 3:00",72.6
"2261","4/5/2011 4:00",70.8
"2262","4/5/2011 5:00",70.4
"2263","4/5/2011 6:00",68.9
"2264","4/5/2011 7:00",66
"2265","4/5/2011 8:00",65.6
"2266","4/5/2011 9:00",63.7
"2267","4/5/2011 10:00",63
"2268","4/5/2011 11:00",63.2
"2269","4/5/2011 12:00",62.8
"2270","4/5/2011 13:00",65.8
"2271","4/5/2011 14:00",62.2
"2272","4/5/2011 15:00",61.9
"2273","4/5/2011 16:00",63
"2274","4/5/2011 17:00",63
"2275","4/5/2011 18:00",60
"2276","4/5/2011 19:00",56.8
"2277","4/5/2011 20:00",54.1
"2278","4/5/2011 21:00",47.7
"2279","4/5/2011 22:00",45.3
"2280","4/5/2011 23:00",42.3
"2281","4/6/2011 0:00",45.8
"2282","4/6/2011 1:00",47.3
"2283","4/6/2011 2:00",43.4
